finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
T2_1_water_2019_experienced,23,Table 2.1,"Worry/experience, global, 2019, The water you drink: % experienced or know someone who experienced",14,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T2_1_water_2019_ratio,23,Table 2.1,"Worry/experience, global, 2019, The water you drink: worry-to-experience ratio",1.3,ratio,0.1,table,N,,Ratio of the rounded percentages; the unrounded ratio differs by 0.1 for four rows.
T2_1_water_2021_very_worried,23,Table 2.1,"Worry/experience, global, 2021, The water you drink: % very worried",18,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T2_1_water_2021_experienced,23,Table 2.1,"Worry/experience, global, 2021, The water you drink: % experienced or know someone who experienced",14,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T2_1_water_2021_ratio,23,Table 2.1,"Worry/experience, global, 2021, The water you drink: worry-to-experience ratio",1.3,ratio,0.1,table,N,,Ratio of the rounded percentages; the unrounded ratio differs by 0.1 for four rows.
T2_1_weather_2019_very_worried,23,Table 2.1,"Worry/experience, global, 2019, Severe weather events: % very worried",34,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T2_1_weather_2019_experienced,23,Table 2.1,"Worry/experience, global, 2019, Severe weather events: % experienced or know someone who experienced",22,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T2_1_weather_2019_ratio,23,Table 2.1,"Worry/experience, global, 2019, Severe weather events: worry-to-experience ratio",1.5,ratio,0.1,table,N,,Ratio of the rounded percentages; the unrounded ratio differs by 0.1 for four rows.
T2_1_weather_2021_very_worried,23,Table 2.1,"Worry/experience, global, 2021, Severe weather events: % very worried",34,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T2_1_weather_2021_experienced,23,Table 2.1,"Worry/experience, global, 2021, Severe weather events: % experienced or know someone who experienced",27,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T2_1_weather_2021_ratio,23,Table 2.1,"Worry/experience, global, 2021, Severe weather events: worry-to-experience ratio",1.3,ratio,0.1,table,N,,Ratio of the rounded percentages; the unrounded ratio differs by 0.1 for four rows.
T2_1_crime_2019_very_worried,23,Table 2.1,"Worry/experience, global, 2019, Violent crime: % very worried",32,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T2_1_crime_2019_experienced,23,Table 2.1,"Worry/experience, global, 2019, Violent crime: % experienced or know someone who experienced",17,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T2_1_crime_2019_ratio,23,Table 2.1,"Worry/experience, global, 2019, Violent crime: worry-to-experience ratio",1.9,ratio,0.1,table,N,,Ratio of the rounded percentages; the unrounded ratio differs by 0.1 for four rows.
T2_1_crime_2021_very_worried,23,Table 2.1,"Worry/experience, global, 2021, Violent crime: % very worried",32,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T2_1_crime_2021_experienced,23,Table 2.1,"Worry/experience, global, 2021, Violent crime: % experienced or know someone who experienced",19,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T2_1_crime_2021_ratio,23,Table 2.1,"Worry/experience, global, 2021, Violent crime: worry-to-experience ratio",1.7,ratio,0.1,table,N,,Ratio of the rounded percentages; the unrounded ratio differs by 0.1 for four rows.
C2_1_southern_asia_very_worried,24,Chart 2.1,"Work-related harm, Southern Asia: % very worried (workers)",32,pct,,chart,N,,
C2_1_southern_asia_experienced,24,Chart 2.1,"Work-related harm, Southern Asia: % personally experienced",28,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_1_southern_europe_very_worried,24,Chart 2.1,"Work-related harm, Southern Europe: % very worried (workers)",16,pct,,chart,N,,
C2_1_southern_europe_experienced,24,Chart 2.1,"Work-related harm, Southern Europe: % personally experienced",20,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_1_southeastern_asia_very_worried,24,Chart 2.1,"Work-related harm, Southeastern Asia: % very worried (workers)",23,pct,,chart,N,,
C2_1_southeastern_asia_experienced,24,Chart 2.1,"Work-related harm, Southeastern Asia: % personally experienced",16,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_1_central_western_africa_very_worried,24,Chart 2.1,"Work-related harm, Central/Western Africa: % very worried (workers)",37,pct,,chart,N,,
C2_1_central_western_africa_experienced,24,Chart 2.1,"Work-related harm, Central/Western Africa: % personally experienced",15,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_1_eastern_africa_very_worried,24,Chart 2.1,"Work-related harm, Eastern Africa: % very worried (workers)",30,pct,,chart,N,,
C2_1_eastern_africa_experienced,24,Chart 2.1,"Work-related harm, Eastern Africa: % personally experienced",15,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_1_southern_africa_very_worried,24,Chart 2.1,"Work-related harm, Southern Africa: % very worried (workers)",34,pct,,chart,N,,
C2_1_southern_africa_experienced,24,Chart 2.1,"Work-related harm, Southern Africa: % personally experienced",13,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_1_northern_western_europe_very_worried,24,Chart 2.1,"Work-related harm, Northern/Western Europe: % very worried (workers)",6,pct,,chart,N,,
C2_1_northern_western_europe_experienced,24,Chart 2.1,"Work-related harm, Northern/Western Europe: % personally experienced",12,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_1_latin_america_very_worried,24,Chart 2.1,"Work-related harm, Latin America & Caribbean: % very worried (workers)",21,pct,,chart,N,,
C2_1_latin_america_experienced,24,Chart 2.1,"Work-related harm, Latin America & Caribbean: % personally experienced",12,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_1_middle_east_very_worried,24,Chart 2.1,"Work-related harm, Middle East: % very worried (workers)",19,pct,,chart,N,,
C2_1_middle_east_experienced,24,Chart 2.1,"Work-related harm, Middle East: % personally experienced",11,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_1_northern_africa_very_worried,24,Chart 2.1,"Work-related harm, Northern Africa: % very worried (workers)",21,pct,,chart,N,,
C2_1_northern_africa_experienced,24,Chart 2.1,"Work-related harm, Northern Africa: % personally experienced",11,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_1_northern_america_very_worried,24,Chart 2.1,"Work-related harm, Northern America: % very worried (workers)",7,pct,,chart,N,,
C2_1_northern_america_experienced,24,Chart 2.1,"Work-related harm, Northern America: % personally experienced",7,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_1_eastern_europe_very_worried,24,Chart 2.1,"Work-related harm, Eastern Europe: % very worried (workers)",10,pct,,chart,N,,
C2_1_eastern_europe_experienced,24,Chart 2.1,"Work-related harm, Eastern Europe: % personally experienced",7,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_1_eastern_asia_very_worried,24,Chart 2.1,"Work-related harm, Eastern Asia: % very worried (workers)",9,pct,,chart,N,,
C2_1_eastern_asia_experienced,24,Chart 2.1,"Work-related harm, Eastern Asia: % personally experienced",6,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_1_australia_nz_very_worried,24,Chart 2.1,"Work-related harm, Australia & New Zealand: % very worried (workers)",5,pct,,chart,N,,
C2_1_australia_nz_experienced,24,Chart 2.1,"Work-related harm, Australia & New Zealand: % personally experienced",6,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_1_central_asia_very_worried,24,Chart 2.1,"Work-related harm, Central Asia: % very worried (workers)",7,pct,,chart,N,,
C2_1_central_asia_experienced,24,Chart 2.1,"Work-related harm, Central Asia: % personally experienced",5,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_3_experienced_comfortable,26,Chart 2.3,"Work-related harm by financial situation: % personally experienced, living comfortably",9,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_3_experienced_getting_by,26,Chart 2.3,"Work-related harm by financial situation: % personally experienced, getting by",10,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_3_experienced_difficult,26,Chart 2.3,"Work-related harm by financial situation: % personally experienced, finding it difficult",18,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_3_experienced_very_difficult,26,Chart 2.3,"Work-related harm by financial situation: % personally experienced, finding it very difficult",25,pct,,chart,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C2_3_very_worried_comfortable,26,Chart 2.3,"Work-related harm by financial situation: % very worried (workers), living comfortably",9,pct,,chart,N,,
C2_3_very_worried_getting_by,26,Chart 2.3,"Work-related harm by financial situation: % very worried (workers), getting by",13,pct,,chart,N,,
C2_3_very_worried_difficult,26,Chart 2.3,"Work-related harm by financial situation: % very worried (workers), finding it difficult",25,pct,,chart,N,,
C2_3_very_worried_very_difficult,26,Chart 2.3,"Work-related harm by financial situation: % very worried (workers), finding it very difficult",36,pct,,chart,N,,
T2_2_southern_asia_comfortable,28,Table 2.2,"Personally experienced work-related harm, Southern Asia: % living comfortably",18,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_southern_asia_getting_by,28,Table 2.2,"Personally experienced work-related harm, Southern Asia: % getting by",23,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_southern_asia_difficult,28,Table 2.2,"Personally experienced work-related harm, Southern Asia: % finding it difficult",30,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_southern_asia_very_difficult,28,Table 2.2,"Personally experienced work-related harm, Southern Asia: % finding it very difficult",35,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_northern_america_comfortable,28,Table 2.2,"Personally experienced work-related harm, Northern America: % living comfortably",3,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_northern_america_getting_by,28,Table 2.2,"Personally experienced work-related harm, Northern America: % getting by",7,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_northern_america_difficult,28,Table 2.2,"Personally experienced work-related harm, Northern America: % finding it difficult",12,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_northern_america_very_difficult,28,Table 2.2,"Personally experienced work-related harm, Northern America: % finding it very difficult",32,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_southern_europe_comfortable,28,Table 2.2,"Personally experienced work-related harm, Southern Europe: % living comfortably",18,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_southern_europe_getting_by,28,Table 2.2,"Personally experienced work-related harm, Southern Europe: % getting by",19,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_southern_europe_difficult,28,Table 2.2,"Personally experienced work-related harm, Southern Europe: % finding it difficult",25,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_southern_europe_very_difficult,28,Table 2.2,"Personally experienced work-related harm, Southern Europe: % finding it very difficult",24,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_southeastern_asia_comfortable,28,Table 2.2,"Personally experienced work-related harm, Southeastern Asia: % living comfortably",11,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_southeastern_asia_getting_by,28,Table 2.2,"Personally experienced work-related harm, Southeastern Asia: % getting by",14,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_southeastern_asia_difficult,28,Table 2.2,"Personally experienced work-related harm, Southeastern Asia: % finding it difficult",23,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_southeastern_asia_very_difficult,28,Table 2.2,"Personally experienced work-related harm, Southeastern Asia: % finding it very difficult",20,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_southern_africa_comfortable,28,Table 2.2,"Personally experienced work-related harm, Southern Africa: % living comfortably",5,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_southern_africa_getting_by,28,Table 2.2,"Personally experienced work-related harm, Southern Africa: % getting by",10,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_southern_africa_difficult,28,Table 2.2,"Personally experienced work-related harm, Southern Africa: % finding it difficult",17,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_southern_africa_very_difficult,28,Table 2.2,"Personally experienced work-related harm, Southern Africa: % finding it very difficult",19,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_middle_east_comfortable,28,Table 2.2,"Personally experienced work-related harm, Middle East: % living comfortably",5,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_middle_east_getting_by,28,Table 2.2,"Personally experienced work-related harm, Middle East: % getting by",8,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_middle_east_difficult,28,Table 2.2,"Personally experienced work-related harm, Middle East: % finding it difficult",12,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_middle_east_very_difficult,28,Table 2.2,"Personally experienced work-related harm, Middle East: % finding it very difficult",18,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_northern_africa_comfortable,28,Table 2.2,"Personally experienced work-related harm, Northern Africa: % living comfortably",7,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_northern_africa_getting_by,28,Table 2.2,"Personally experienced work-related harm, Northern Africa: % getting by",7,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_northern_africa_difficult,28,Table 2.2,"Personally experienced work-related harm, Northern Africa: % finding it difficult",11,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_northern_africa_very_difficult,28,Table 2.2,"Personally experienced work-related harm, Northern Africa: % finding it very difficult",18,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_latin_america_comfortable,28,Table 2.2,"Personally experienced work-related harm, Latin America & Caribbean: % living comfortably",6,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_latin_america_getting_by,28,Table 2.2,"Personally experienced work-related harm, Latin America & Caribbean: % getting by",10,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_latin_america_difficult,28,Table 2.2,"Personally experienced work-related harm, Latin America & Caribbean: % finding it difficult",13,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_latin_america_very_difficult,28,Table 2.2,"Personally experienced work-related harm, Latin America & Caribbean: % finding it very difficult",17,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_central_western_africa_comfortable,28,Table 2.2,"Personally experienced work-related harm, Central/Western Africa: % living comfortably",15,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_central_western_africa_getting_by,28,Table 2.2,"Personally experienced work-related harm, Central/Western Africa: % getting by",15,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_central_western_africa_difficult,28,Table 2.2,"Personally experienced work-related harm, Central/Western Africa: % finding it difficult",16,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_central_western_africa_very_difficult,28,Table 2.2,"Personally experienced work-related harm, Central/Western Africa: % finding it very difficult",16,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_eastern_africa_comfortable,28,Table 2.2,"Personally experienced work-related harm, Eastern Africa: % living comfortably",11,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_eastern_africa_getting_by,28,Table 2.2,"Personally experienced work-related harm, Eastern Africa: % getting by",12,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_eastern_africa_difficult,28,Table 2.2,"Personally experienced work-related harm, Eastern Africa: % finding it difficult",16,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_eastern_africa_very_difficult,28,Table 2.2,"Personally experienced work-related harm, Eastern Africa: % finding it very difficult",16,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_northern_western_europe_comfortable,28,Table 2.2,"Personally experienced work-related harm, Northern/Western Europe: % living comfortably",12,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_northern_western_europe_getting_by,28,Table 2.2,"Personally experienced work-related harm, Northern/Western Europe: % getting by",10,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_northern_western_europe_difficult,28,Table 2.2,"Personally experienced work-related harm, Northern/Western Europe: % finding it difficult",16,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_northern_western_europe_very_difficult,28,Table 2.2,"Personally experienced work-related harm, Northern/Western Europe: % finding it very difficult",16,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_eastern_europe_comfortable,28,Table 2.2,"Personally experienced work-related harm, Eastern Europe: % living comfortably",4,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_eastern_europe_getting_by,28,Table 2.2,"Personally experienced work-related harm, Eastern Europe: % getting by",7,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_eastern_europe_difficult,28,Table 2.2,"Personally experienced work-related harm, Eastern Europe: % finding it difficult",9,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_eastern_europe_very_difficult,28,Table 2.2,"Personally experienced work-related harm, Eastern Europe: % finding it very difficult",15,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_eastern_asia_comfortable,28,Table 2.2,"Personally experienced work-related harm, Eastern Asia: % living comfortably",4,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_eastern_asia_getting_by,28,Table 2.2,"Personally experienced work-related harm, Eastern Asia: % getting by",4,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_eastern_asia_difficult,28,Table 2.2,"Personally experienced work-related harm, Eastern Asia: % finding it difficult",9,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_eastern_asia_very_difficult,28,Table 2.2,"Personally experienced work-related harm, Eastern Asia: % finding it very difficult",15,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_central_asia_comfortable,28,Table 2.2,"Personally experienced work-related harm, Central Asia: % living comfortably",2,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_central_asia_getting_by,28,Table 2.2,"Personally experienced work-related harm, Central Asia: % getting by",4,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_central_asia_difficult,28,Table 2.2,"Personally experienced work-related harm, Central Asia: % finding it difficult",8,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_central_asia_very_difficult,28,Table 2.2,"Personally experienced work-related harm, Central Asia: % finding it very difficult",11,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_australia_nz_comfortable,28,Table 2.2,"Personally experienced work-related harm, Australia & New Zealand: % living comfortably",6,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_australia_nz_getting_by,28,Table 2.2,"Personally experienced work-related harm, Australia & New Zealand: % getting by",7,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_australia_nz_difficult,28,Table 2.2,"Personally experienced work-related harm, Australia & New Zealand: % finding it difficult",8,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
T2_2_australia_nz_very_difficult,28,Table 2.2,"Personally experienced work-related harm, Australia & New Zealand: % finding it very difficult",5,pct,,table,N,,"Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
X54_SLE,29,Chapter 2,"Personally experienced harm from food in the past two years, by country: % Sierra Leone",28,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X54_GHA,29,Chapter 2,"Personally experienced harm from food in the past two years, by country: % Ghana",28,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X54_ZMB,29,Chapter 2,"Personally experienced harm from food in the past two years, by country: % Zambia",25,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X54_IND,29,Chapter 2,"Personally experienced harm from food in the past two years, by country: % India",25,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X54_MOZ,29,Chapter 2,"Personally experienced harm from food in the past two years, by country: % Mozambique",25,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X54_PHL,29,Chapter 2,"Personally experienced harm from food in the past two years, by country: % the Philippines",21,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X54_AFG,29,Chapter 2,"Personally experienced harm from food in the past two years, by country: % Afghanistan",20,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X54_DZA,29,Chapter 2,"Personally experienced harm from food in the past two years, by country: % Algeria",20,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X55,29,Chapter 2,Countries where at least 20% personally experienced harm from food,8,count,,text,N,,
X56_MOZ,29,Chapter 2,"Very worried about harm from the food they eat, by country: % Mozambique",59,pct,,text,N,,
X56_SLE,29,Chapter 2,"Very worried about harm from the food they eat, by country: % Sierra Leone",57,pct,,text,N,,
X56_GHA,29,Chapter 2,"Very worried about harm from the food they eat, by country: % Ghana",39,pct,,text,N,,
X56_PHL,29,Chapter 2,"Very worried about harm from the food they eat, by country: % the Philippines",39,pct,,text,N,,
X56_ZMB,29,Chapter 2,"Very worried about harm from the food they eat, by country: % Zambia",34,pct,,text,N,,
X56_DZA,29,Chapter 2,"Very worried about harm from the food they eat, by country: % Algeria",10,pct,,text,N,,
X57,29,Chapter 2,Of Cameroon and Congo Brazzaville: countries where more than 25% experienced harm from water,2,count,,text,N,,
X58_SLE_very_worried,29,Chapter 2,"Water, very worried vs personally experienced harm, by country: % very worried, Sierra Leone",54,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X58_SLE_experienced,29,Chapter 2,"Water, very worried vs personally experienced harm, by country: % experienced, Sierra Leone",30,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X58_COG_very_worried,29,Chapter 2,"Water, very worried vs personally experienced harm, by country: % very worried, Congo Brazzaville",56,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X58_COG_experienced,29,Chapter 2,"Water, very worried vs personally experienced harm, by country: % experienced, Congo Brazzaville",26,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X58_GHA_very_worried,29,Chapter 2,"Water, very worried vs personally experienced harm, by country: % very worried, Ghana",40,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X58_GHA_experienced,29,Chapter 2,"Water, very worried vs personally experienced harm, by country: % experienced, Ghana",21,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X58_PHL_experienced,29,Chapter 2,"Water, very worried vs personally experienced harm, by country: % experienced, the Philippines",21,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X58_PHL_very_worried,29,Chapter 2,"Water, very worried vs personally experienced harm, by country: % very worried, the Philippines",19,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X91_SLE,29,Chapter 2,"Water, very worried relative to personally experienced harm ('close to twice'): Sierra Leone",2,ratio,0.5,text,N,,"Ratio of the rounded percentages (54 / 30, 56 / 26, 40 / 21)."
X91_COG,29,Chapter 2,"Water, very worried relative to personally experienced harm ('close to twice'): Congo Brazzaville",2,ratio,0.5,text,N,,"Ratio of the rounded percentages (54 / 30, 56 / 26, 40 / 21)."
X91_GHA,29,Chapter 2,"Water, very worried relative to personally experienced harm ('close to twice'): Ghana",2,ratio,0.5,text,N,,"Ratio of the rounded percentages (54 / 30, 56 / 26, 40 / 21)."
X59,"31, 35",Chapter 3,Southeastern Asian countries where more than 10% named Covid-19 as greatest risk,7,count,,text,N,,
X60_MYS,"31, 35",Chapter 3,"Covid-19 named as greatest risk, by country: % Malaysia",34,pct,,text,N,,
X60_PHL,"31, 35",Chapter 3,"Covid-19 named as greatest risk, by country: % the Philippines",33,pct,,text,N,,
X61,35,Chapter 3,Southeastern Asian countries surveyed,9,count,,text,N,,
C3_1_15_29_health,32,Chart 3.1,"Greatest risk, aged 15-29: % personal health (non-Covid-19)",7,pct,,chart,N,,
C3_1_15_29_covid,32,Chart 3.1,"Greatest risk, aged 15-29: % Covid-19",7,pct,,chart,N,,
C3_1_30_49_health,32,Chart 3.1,"Greatest risk, aged 30-49: % personal health (non-Covid-19)",10,pct,,chart,N,,
C3_1_30_49_covid,32,Chart 3.1,"Greatest risk, aged 30-49: % Covid-19",8,pct,,chart,N,,
C3_1_50_64_health,32,Chart 3.1,"Greatest risk, aged 50-64: % personal health (non-Covid-19)",12,pct,,chart,N,,
C3_1_50_64_covid,32,Chart 3.1,"Greatest risk, aged 50-64: % Covid-19",8,pct,,chart,N,,
C3_1_65plus_health,32,Chart 3.1,"Greatest risk, aged 65+: % personal health (non-Covid-19)",18,pct,,chart,N,,
C3_1_65plus_covid,32,Chart 3.1,"Greatest risk, aged 65+: % Covid-19",5,pct,,chart,N,,
X62_bottom,33,Chapter 3,"Covid-19 named as greatest risk, by within-country income quintile (text): % bottom quintile",6,pct,,text,N,,
X62_top,33,Chapter 3,"Covid-19 named as greatest risk, by within-country income quintile (text): % top quintile",9,pct,,text,N,,
