position,variable,label,block,type,n_valid,n_missing,min,max,mean,value_labels,derivation
112,REGION_RUS,Region Russia,wave-specific,numeric,2001,123910,1.0,99.0,,1 = Altai krai | 2 = Republic of Altai | 3 = Amur oblast | 4 = Arkhangelsk oblast | 5 = Astrakhan oblast | 6 = Republic of Bashkortostan | 7 = Belgorod oblast | 8 = Bryansk oblast | 9 = Republic of Buryat | 10 = Republic of Chechnya | 11 = Chelyabinsk oblast | 12 = Chukotka Autonomous Okrug | 13 = Republic of Chuvash | 14 = Republic of Dagestan | 15 = Irkutsk oblast | 16 = Ivanovo oblast | 17 = Jewish Autonomous Area | 18 = Republic of Kabardino-Balkar | 19 = Kaliningrad oblast | 20 = Kaluga oblast | 21 = Kamchatka krai | 22 = Republic of Karachay-Cherkess | 23 = Kemerovo oblast | 24 = Khabarovsk krai | 25 = Khanty-Mansi Autonomous Okrug-Yugra | 26 = Kirov oblast | 27 = Republic of Komi | 28 = Kostroma oblast | 29 = Krasnodar krai | 30 = Krasnoyarsk krai | 31 = Kurgan oblast | 32 = Kursk oblast | 33 = Leningrad oblast | 34 = Lipetsk oblast | 35 = Magadan oblast | 36 = Moscow | 37 = Moscow oblast | 38 = Murmansk oblast | 39 = Nenets Autonomous Okrug | 40 = Nizhny Novgorod oblast | 41 = Novgorod oblast | 42 = Novosibirsk oblast | 43 = Omsk oblast | 44 = Orel oblast | 45 = Orenburg oblast | 46 = Penza oblast | 47 = Permskiy krai | 48 = Primorskiy krai | 49 = Pskov oblast | 50 = Republic of Adygea | 51 = Republic of Ingushetia | 52 = Republic of Kalmykiya | 53 = Republic of Karelia | 54 = Republic of Khakassia | 55 = Republic of Mariy El | 56 = Republic of Mordoviya | 57 = Republic of Saha (Yakutiya) | 58 = Republic of Severnaya Osetia-Alania | 59 = Republic of Tatarstan | 60 = Republic of Tyva | 61 = Rostov oblast | 62 = Ryazan oblast | 63 = Saint-Petersburg | 64 = Sakhalin oblast | 65 = Samara oblast | 66 = Saratov oblast | 67 = Smolensk oblast | 68 = Stavropolskiy krai | 69 = Sverdlovsk oblast | 70 = Tambov oblast | 71 = Tomsk oblast | 72 = Tula oblast | 73 = Tver oblast | 74 = Tyumen oblast | 75 = Udmurtskaya Republic | 76 = Ulyanovsk oblast | 77 = Vladimir oblast | 78 = Volgograd oblast | 79 = Vologda oblast | 80 = Voronezh oblast | 81 = Yamalo-Nenetskiy Autonomous Okrug | 82 = Yaroslavl oblast | 83 = Zabaykalsky krai | 84 = Republic of Crimea | 85 = Sevastopol | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
113,REGION_RWA,Region Rwanda,wave-specific,numeric,0,125911,,,,1 = Bugesera | 2 = Gatsibo | 3 = Kayonza | 4 = Kirehe | 5 = Ngoma | 6 = Nyagatare | 7 = Rwamagana | 8 = Gasabo | 9 = Kicukiro | 10 = Nyarugenge | 11 = Burera | 12 = Gakenke | 13 = Gicumbi | 14 = Musanze | 15 = Rulindo | 16 = Gisagara | 17 = Huye | 18 = Kamonyi | 19 = Muhanga | 20 = Nyamagabe | 21 = Nyanza | 22 = Nyaruguru | 23 = Ruhango | 24 = Karongi | 25 = Ngororero | 26 = Nyabihu | 27 = Nyamasheke | 28 = Rubavu | 29 = Rusizi | 30 = Rutsiro | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
114,REGION_SAU,Region Saudi Arabia,wave-specific,numeric,1026,124885,1.0,13.0,,1 = Riyadh | 2 = Qassim | 3 = Mecca | 4 = Medina | 5 = Eastern Province | 6 = Asir | 7 = Tabuk | 8 = Hael | 9 = Najran | 10 = Al Baha | 11 = Jazan | 12 = N. Borders | 13 = Jouf | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
115,REGION_SEN,Region Senegal,wave-specific,numeric,1000,124911,1.0,17.0,,1 = Dakar | 2 = Diourbel | 3 = Fatick | 5 = Kaolack | 7 = Kolda | 8 = Louga | 9 = Matam | 10 = Saint-Louis | 12 = Tambacounda | 13 = Thies | 14 = Ziguinchor | 15 = Kaffrine | 16 = Kedougou | 17 = Sedhiou | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
116,REGION_SLE,Region Sierra Leone,wave-specific,numeric,1001,124910,1.0,14.0,,1 = Bo District | 2 = Bombali District | 3 = Bonthe District | 4 = Kailahun District | 5 = Kambia District | 6 = Kenema District | 7 = Koinadugu District | 8 = Kono District | 9 = Moyamba District | 10 = Port Loko District | 11 = Pujehun District | 12 = Tonkolili District | 13 = Western Urban District | 14 = Western Rural District,As supplied in the source file for this wave.
117,REGION_SRB,Region Serbia,wave-specific,numeric,1002,124909,1.0,25.0,,1 = Belgrade | 2 = Severno-backi district | 3 = Srednje-banatski district | 4 = Severno-banatski district | 5 = Juzno-banatski district | 6 = Zapadno-backi district | 7 = Juzno-backi district | 8 = Sremski district | 9 = Macvanski district | 10 = Kolubarski district | 11 = Podunavski district | 12 = Branicevski district | 13 = Sumadijski district | 14 = Pomoravski district | 15 = Borski district | 16 = Zajecarski district | 17 = Zlatiborski district | 18 = Moravicki district | 19 = Raski district | 20 = Rasinski district | 21 = Nisavski district | 22 = Toplicki district | 23 = Pirotski district | 24 = Jablanicki district | 25 = Pcinjski district | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
118,REGION_SVK,Region Slovakia,wave-specific,numeric,1007,124904,1.0,98.0,,1 = Bratislava | 2 = Trnava | 3 = Trencin | 4 = Nitra | 5 = Zilina | 6 = Banska Bystrica | 7 = Presov | 8 = Kosice | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
119,REGION_SWE,Region Sweden,wave-specific,numeric,1001,124910,1.0,98.0,,1 = Blekinge | 2 = Dalarna | 3 = Gavleborg | 4 = Gotland | 5 = Halland | 6 = Jamtland | 7 = Jonkoping | 8 = Kalmar | 9 = Kronoberg | 10 = Norrbotten | 11 = Orebro | 12 = Ostergotland | 13 = Skane | 14 = Sodermanland | 15 = Stockholm | 16 = Uppsala | 17 = Varmland | 18 = Vasterbotten | 19 = Vasternorrland | 20 = Vastmanland | 21 = Vastra Gotaland | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
120,REGION_SWZ,Region Swaziland,wave-specific,numeric,0,125911,,,,1 = HHOHHO | 2 = LUBOMBO | 3 = MANZINI | 4 = SHISELWENI,As supplied in the source file for this wave.
121,REGION_TCD,Region Chad,wave-specific,numeric,0,125911,,,,1 = Batha | 2 = Borkou-Ennedi-Tibesti | 3 = Chari-Baguirmi | 4 = City of NDjamena | 5 = Guera | 6 = Hadjer-Lamis | 7 = Kanem | 8 = Lake | 9 = Logone-Eastern | 10 = Logone-Western | 11 = Mandoul | 12 = Mayo-Kebbi East | 13 = Mayo-Kebbi West | 14 = Moyen-Chari | 15 = Ouaddai | 16 = Salamat | 17 = Tandjile | 18 = Wadi Fira | 19 = Bahr el Gazel | 20 = Sila,As supplied in the source file for this wave.
122,REGION_THA,Region Thailand,wave-specific,numeric,1033,124878,1.0,77.0,,1 = Chiang Mai | 2 = Chiang Rai | 3 = Lampang | 4 = Lamphun | 5 = Mae Hong Son | 6 = Nan | 7 = Phayao | 8 = Phrae | 9 = Uttaradit | 10 = Kanchanburi | 11 = Phetchaburi | 12 = Prachuap Khiri Khan | 13 = Ratchaburi | 14 = Tak | 15 = Amnat Charoen | 16 = Buri Ram | 17 = Chaiyaphum | 18 = Kalasin | 19 = Khon Kaen | 20 = Loei | 21 = Maha Sarakham | 22 = Mukdahan | 23 = Nakhon Phanom | 24 = Nakhon Ratchasima | 25 = Nong Bua Lamphu | 26 = Nong Khai | 27 = Roi Et | 28 = Sakon Nakhon | 29 = Si Sa Ket | 30 = Surin | 31 = Ubon Ratchathani | 32 = Udon Thani | 33 = Yasothon | 34 = Ang Thong | 35 = Ayutthaya | 36 = Bangkok | 37 = Chai Nat | 38 = Kamphaeng Phet | 39 = Lop Buri | 40 = Nakhon Nayok | 41 = Nakon Pathom | 42 = Nakhon Sawan | 43 = Nonthaburi | 44 = Pathum Thani | 45 = Phetchabun | 46 = Phichit | 47 = Phitsanulok | 48 = Sukothai | 49 = Samut Prakan | 50 = Samut Sakhon | 51 = Samut Songkhram | 52 = Saraburi | 53 = Sing Buri | 54 = Suphan Buri | 55 = Uthai Thani | 56 = Chachoengsao | 57 = Chanthaburi | 58 = Chon Buri | 59 = Prachin Buri | 60 = Rayong | 61 = Sa Kaeo | 62 = Trat | 63 = Chumphon | 64 = Krabi | 65 = Nakhon Si Thammarat | 66 = Narathiwat | 67 = Pattani | 68 = Phang Nga | 69 = Phatthalung | 70 = Phuket | 71 = Ranong | 72 = Satun | 73 = Songkhla | 74 = Surat Thani | 75 = Trang | 76 = Yala | 77 = Bueng Kan | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
123,REGION_TJK,Region Tajikistan,wave-specific,numeric,1000,124911,1.0,5.0,,1 = Sogdiyskaya oblast | 2 = Khatlon | 3 = Dushanbe | 4 = RRP | 5 = GBAO,As supplied in the source file for this wave.
124,REGION_TKM,Region Turkmenistan,wave-specific,numeric,0,125911,,,,1 = Ashgabat City | 2 = Ahal Province | 3 = Balkan Province | 4 = Lebap Province | 5 = Dasoguz Province | 6 = Mary Province,As supplied in the source file for this wave.
125,REGION_TOG,Region Togo,wave-specific,numeric,1000,124911,1.0,36.0,,1 = Blitta | 2 = Sotouboua | 3 = Tchamba | 4 = Tchaoudjo | 5 = Assoli | 6 = Bassar | 7 = Bimah | 8 = Dankpen | 9 = Doufelgou | 10 = Keran | 11 = Kozah | 12 = Ave | 13 = Bas-Mono | 14 = Golfe | 15 = Lacs | 16 = Lome | 17 = Vo | 18 = Yoto | 19 = Zio | 20 = Agou | 21 = Akebou | 22 = Amou | 23 = Anie | 24 = Danyi | 25 = Est-Mono | 26 = Haho | 27 = Kloto | 28 = Kpele | 29 = Moyen-Mono | 30 = Ogou | 31 = Wawa | 32 = Cinkasse | 33 = Kpendjal | 34 = Oti | 35 = Tandjouare | 36 = Tone | 37 = Kpenjdal-Ouest | 38 = Oti-Sud | 39 = Mo | 40 = Agoe-Nyive | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
126,REGION_TUN,Region Tunisia,wave-specific,numeric,1000,124911,1.0,23.0,,1 = Tunis | 2 = Bizerte | 3 = Sousse | 4 = Nabeul | 5 = Korouane | 6 = Jandouba | 7 = Sfax | 8 = Medenine | 9 = Monastir | 10 = Mahdiya | 11 = Ben Arous | 12 = Baja | 13 = Ariana | 14 = Manouba | 15 = Gabes | 16 = Gafsa | 17 = Sidi Bouzid | 18 = Kef | 19 = Kasserine | 20 = Tozeur | 21 = Zaghouan | 22 = Siliana | 23 = Kebili | 24 = Tataouine,As supplied in the source file for this wave.
127,REGION_TUR,Region Turkey,wave-specific,numeric,1000,124911,1.0,26.0,,1 = TR10-Istanbul | 2 = TR21-Tekirdag | 3 = TR22-Balikesir | 4 = TR31-Izmir | 5 = TR32-Aydin | 6 = TR33-Manisa | 7 = TR41-Bursa | 8 = TR42-Kocaeli | 9 = TR51-Ankara | 10 = TR52-Konya | 11 = TR61-Antalya | 12 = TR62-Adana | 13 = TR63-Hatay | 14 = TR71-Kirikkale | 15 = TR72-Kayseri | 16 = TR81-Zonguldak | 17 = TR82-Kastamonu | 18 = TR83-Samsun | 19 = TR90-Trabzon | 20 = TRA1-Erzurum | 21 = TRA2-Agri | 22 = TRB1-Malatya | 23 = TRB2-Van | 24 = TRC1-Gaziantep | 25 = TRC2-Sanliurfa | 26 = TRC3-Mardin | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
128,REGION_UKR,Region Ukraine,wave-specific,numeric,1000,124911,1.0,99.0,,1 = Kiev City | 2 = Dnipropetrovsk region | 3 = Donetsk region | 4 = Zaporizhzhya region | 5 = Luhansk region | 6 = Kharkiv region | 7 = Ivano-Frankivsk region | 8 = Volyn region | 9 = Zakarpattya region | 10 = Lviv region | 11 = Rivne region | 12 = Ternopil region | 13 = Chernivtsi region | 14 = Zhytomyr region | 15 = Kyiv region | 16 = Sumy region | 17 = Chernihiv region | 18 = Vinnitsya region | 19 = Kirovograd region | 20 = Poltava region | 21 = Khmelnitskiy region | 22 = Cherkasy region | 23 = Autonomous Republic of Crimea | 24 = Mykolayiv region | 25 = Odessa region | 26 = Kherson region | 27 = Sevastopol city | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
129,REGION_URY,Region Uruguay,wave-specific,numeric,1000,124911,1.0,19.0,,1 = Montevideo | 2 = Artigas | 3 = Canelones | 4 = Cerro Largo | 5 = Colonia | 6 = Durazno | 7 = Flores | 8 = Florida | 9 = Lavalleja | 10 = Maldonado | 11 = Paysandú | 12 = Rio Negro | 13 = Rivera | 14 = Rocha | 15 = Salto | 16 = San José | 17 = Soriano | 18 = Tacuarembó | 19 = Treinta y Tres | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
130,REGION_USA,Region USA,wave-specific,numeric,1005,124906,1.0,99.0,,1 = Alabama | 2 = Alaska | 4 = Arizona | 5 = Arkansas | 6 = California | 8 = Colorado | 9 = Connecticut | 10 = Delaware | 11 = District of Columbia | 12 = Florida | 13 = Georgia | 15 = Hawaii | 16 = Idaho | 17 = Illinois | 18 = Indiana | 19 = Iowa | 20 = Kansas | 21 = Kentucky | 22 = Louisiana | 23 = Maine | 24 = Maryland | 25 = Massachusetts | 26 = Michigan | 27 = Minnesota | 28 = Mississippi | 29 = Missouri | 30 = Montana | 31 = Nebraska | 32 = Nevada | 33 = New Hampshire | 34 = New Jersey | 35 = New Mexico | 36 = New York | 37 = North Carolina | 38 = North Dakota | 39 = Ohio | 40 = Oklahoma | 41 = Oregon | 42 = Pennsylvania | 44 = Rhode Island | 45 = South Carolina | 46 = South Dakota | 47 = Tennessee | 48 = Texas | 49 = Utah | 50 = Vermont | 51 = Virginia | 53 = Washington | 54 = West Virginia | 55 = Wisconsin | 56 = Wyoming | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
131,REGION_UZB,Region Uzbekistan,wave-specific,numeric,1000,124911,1.0,14.0,,1 = Karakalpakistan Republic | 2 = Andijan province | 3 = Buhara province | 4 = Djizak province | 5 = Kashkadarya province | 6 = Navoyi province | 7 = Namangan province | 8 = Samarkand province | 9 = Surhandarya province | 10 = Syrdarya province | 11 = Tashkent province | 12 = Fergana province | 13 = Horezm province | 14 = Tashkent capital city,As supplied in the source file for this wave.
132,REGION_VEN,Region Venezuela,wave-specific,numeric,1000,124911,1.0,24.0,,1 = Dto Capital | 2 = Amazonas | 3 = Anzoategui | 4 = Aragua | 5 = Barinas | 6 = Bolivar | 7 = Carabobo | 8 = Cojedes | 9 = Falcon | 10 = Guarico | 11 = Lara | 12 = Mérida | 13 = Miranda | 14 = Monagas | 15 = Portuguesa | 16 = Sucre | 17 = Tachira | 18 = Trujillo | 19 = Vargas | 20 = Yaracuy | 21 = Zulia | 22 = Apure | 23 = Nueva Esparta | 24 = Delta Amacuro | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
133,REGION_VNM,Region Vietnam,wave-specific,numeric,1007,124904,1.0,98.0,,1 = An Giang | 2 = Bac Giang | 3 = Bac Kan | 4 = Bac Lieu | 5 = Bac Ninh | 6 = Ba Ria-Vung Tau | 7 = Ben Tre | 8 = Binh Dinh | 9 = Binh Duong | 10 = Binh Phuoc | 11 = Binh Thuan | 12 = Ca Mau | 13 = Cao Bang | 14 = Dac Lak | 15 = Dac Nong | 16 = Dien Bien | 17 = Dong Nai | 18 = Dong Thap | 19 = Gia Lai | 20 = Ha Giang | 21 = Ha Nam | 22 = Ha Tay | 23 = Ha Tinh | 24 = Hai Duong | 25 = Hau Giang | 26 = Hoa Binh | 27 = Hung Yen | 28 = Khanh Hoa | 29 = Kien Giang | 30 = Kon Tum | 31 = Lai Chau | 32 = Lam Dong | 33 = Lang Son | 34 = Lao Cai | 35 = Long An | 36 = Nam Dinh | 37 = Nghe An | 38 = Ninh Binh | 39 = Ninh Thuan | 40 = Phu Tho | 41 = Phu Yen | 42 = Quang Binh | 43 = Quang Nam | 44 = Quang Ngai | 45 = Quang Ninh | 46 = Quang Tri | 47 = Soc Trang | 48 = Son La | 49 = Tay Ninh | 50 = Thai Binh | 51 = Thai Nguyen | 52 = Thanh Hoa | 53 = Thua Thien-Hue | 54 = Tien Giang | 55 = Tra Vinh | 56 = Tuyen Quang | 57 = Vinh Long | 58 = Vinh Phuc | 59 = Yen Bai | 60 = Can Tho | 61 = Da Nang | 62 = Hai Phong | 63 = Hanoi | 64 = Ho Chi Minh | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
134,REGION_YEM,Region Yemen,wave-specific,numeric,0,125911,,,,1 = Sana a City | 2 = Aden | 3 = Dhamar | 4 = Saadah | 5 = Taiz | 6 = Abyan | 7 = Ibb | 8 = al-Hudaydah | 9 = Hadramawt | 10 = Mareb | 11 = Shabwah | 12 = Sanaa | 13 = al-Mahweet | 14 = Hajjah | 15 = al Dhale | 16 = Lahj | 17 = al-Bayda | 18 = al-Mahrah | 19 = Raymah | 20 = al-Jawf | 21 = Amran | 22 = Socotra (Island),As supplied in the source file for this wave.
135,REGION1_KAZ,Region 1 Kazakhstan,wave-specific,numeric,1000,124911,1.0,17.0,,1 = Almaty | 2 = Astana | 3 = Kostanai oblast | 4 = North-Kazakhstan oblast | 5 = Pavlodar oblast | 6 = Akmola oblast | 7 = Karaganda oblast | 8 = East-Kazakhstan oblast | 9 = Almaty oblast | 10 = Zhambyl oblast | 11 = Kzyl-Orda oblast | 12 = Turkistan oblast | 13 = Aktubinsk oblast | 14 = Atyrau oblast | 15 = West-Kazakhstan oblast | 16 = Mangystau oblast | 17 = Shymkent | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
136,REGION1_NOR,Region 1 Norway,wave-specific,numeric,0,125911,,,,1 = Akershus | 2 = Aust-Agder | 3 = Buskerud | 4 = Finnmark | 5 = Hedmark | 6 = Hordaland | 7 = More og Romsdal | 8 = Nordland | 10 = Oppland | 11 = Oslo | 12 = Ostfold | 13 = Rogaland | 14 = Sogn og Fjordane | 16 = Telemark | 17 = Troms | 18 = Vest-Agder | 19 = Vestfold | 20 = Trondelag | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
137,REGION1_PAN,Region 1 Panama,wave-specific,numeric,0,125911,,,,1 = Bocas del Toro | 2 = Chiriquí | 3 = Coclé | 4 = Colon | 5 = Darién | 6 = Herrera | 7 = Los Santos | 8 = Panamá | 9 = Panamá West | 10 = Veraguas | 11 = Ngobe Bugle | 12 = Emberá | 13 = Guna Yala,As supplied in the source file for this wave.
138,REGION1_PHL,Region 1 Philippines,wave-specific,numeric,1000,124911,1.0,17.0,,1 = National Capital Region (NCR) | 2 = Cordillera (CAR) | 3 = Ilocos (Region I) | 4 = Cagayan Valley (Region II) | 5 = Central Luzon (Region III) | 6 = Calabarzon (Region IV-A) | 7 = Mimaropa (Region IV-B) | 8 = Bicol (Region V) | 9 = Western Visayas (Region VI) | 10 = Central Visayas (Region VII) | 11 = Eastern Visayas (Region VIII) | 12 = Zamboanga Peninsula (Region IX) | 13 = Northern Mindanao (Region X) | 14 = Davao (Region XI) | 15 = SOCCSKSARGEN (Region XII) | 16 = Caraga (Region XIII) | 17 = Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
139,REGION2_AZE,Region 2 Azerbaijan,wave-specific,numeric,0,125911,,,,1 = Baku (The Capital) | 2 = Eastern part | 3 = Northern part | 4 = Southern part,As supplied in the source file for this wave.
140,REGION2_BLR,Region2 Belarus,wave-specific,numeric,0,125911,,,,1 = Minsk | 2 = Center | 3 = West | 4 = East,As supplied in the source file for this wave.
141,REGION2_BWA,Region 2 Botswana,wave-specific,numeric,0,125911,,,,1 = Central District | 2 = North-West District | 3 = Ghanzi District | 4 = Kgalagadi District | 5 = Kgatleng District | 6 = Kweneng District | 7 = North-East District | 9 = South-East District | 10 = Southern District,As supplied in the source file for this wave.
142,REGION2_CHE,Region 2 Switzerland,wave-specific,numeric,995,124916,1.0,7.0,,1 = Lake Geneva region (CH01) | 2 = Espace Mittelland (CH02) | 3 = Northwestern Switzerland (CH03) | 4 = Zurich (CH04) | 5 = Eastern Switzerland (CH05) | 6 = Central Switzerland (CH06) | 7 = Ticino (CH07),As supplied in the source file for this wave.
143,REGION2_CHL,Region 2 Chile,wave-specific,numeric,1001,124910,1.0,4.0,,1 = Norte (North) | 2 = Sur (South) | 3 = Centro (Central) | 4 = RM | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
144,REGION2_CHN,Region 2 China,wave-specific,numeric,3500,122411,1.0,6.0,,1 = North | 2 = Northeast | 3 = East | 4 = South Central | 5 = Southwest | 6 = Northwest | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
145,REGION2_CRI,Region 2 Costa Rica,wave-specific,numeric,0,125911,,,,1 = Gran Area Metropolitana | 2 = Resto. Reg. Central | 3 = Chorotega | 4 = Pacífico Central | 5 = Brunca | 6 = Huetar Atlántico | 7 = Huetar Norte,As supplied in the source file for this wave.
146,REGION2_GEO,Region2 Georgia,wave-specific,numeric,1001,124910,1.0,4.0,,1 = Capital | 2 = Western Georgia | 3 = Central Georgia | 4 = Eastern Georgia,As supplied in the source file for this wave.
147,REGION2_GMB,Region 2 Gambia,wave-specific,numeric,0,125911,,,,1 = Banjul | 2 = Kanifing | 3 = Brikama | 4 = Janjanbureh | 5 = Kuntaur | 6 = Mansakonko | 7 = Kerewan | 8 = Basse,As supplied in the source file for this wave.
148,REGION2_GTM,Region 2 Guatemala,wave-specific,numeric,0,125911,,,,1 = Metropolitan | 2 = North | 3 = Northeast | 4 = Southeast | 5 = Central | 6 = Southwest | 7 = Northwest | 8 = Petén | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
149,REGION2_LBN,Region 2 Lebanon,wave-specific,numeric,0,125911,,,,1 = Beirut Governorate | 2 = Nabatieh Governorate (Jabal Amel) | 3 = Beqaa Governorate | 4 = North Governorate (al-Shamal) | 5 = Mount Lebanon Governorate (Jabal Lubnan) | 6 = South Governorate (al-Janoub) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
150,REGION2_MDG,Region 2 Madagascar,wave-specific,numeric,0,125911,,,,1 = Antananarivo | 2 = Antsiranana | 3 = Fianarantsoa | 4 = Mahajanga | 5 = Toamasina | 6 = Toliary,As supplied in the source file for this wave.
151,REGION2_MLW,Region 2 Malawi,wave-specific,numeric,0,125911,,,,1 = Central Region | 2 = Northern Region | 3 = Southern Region,As supplied in the source file for this wave.
152,REGION2_MNE,Region 2 Montenegro,wave-specific,numeric,0,125911,,,,1 = Central | 2 = East | 3 = North | 4 = South,As supplied in the source file for this wave.
153,REGION2_MRT,Region 2 Mauritania,wave-specific,numeric,0,125911,,,,1 = Nouakchott | 2 = Central Region | 3 = North Region | 4 = South Region,As supplied in the source file for this wave.
154,REGION2_NER,Region 2 Niger,wave-specific,numeric,0,125911,,,,1 = Agadez | 2 = Diffa | 3 = Dosso | 4 = Maradi | 5 = Niamey (District) | 6 = Tahoua | 7 = Tillaberi | 8 = Zinder,As supplied in the source file for this wave.
155,REGION2_NLD,Region 2 Netherlands,wave-specific,numeric,0,125911,,,,1 = North Netherlands | 2 = East Netherlands | 3 = West Netherlands | 4 = South Netherlands,As supplied in the source file for this wave.
156,REGION2_NOR,Region 2 Norway,wave-specific,numeric,0,125911,,,,1 = Oslo and Akershus | 2 = Hedmark and Oppland | 3 = South Eastern | 4 = Agder and Rogaland (Sorlandet) | 5 = Western Norway | 6 = Trondelag | 7 = Northern Norway,As supplied in the source file for this wave.
157,REGION2_POL,Region 2 Poland,wave-specific,numeric,0,125911,,,,1 = Central region | 2 = South region | 3 = East region | 4 = Northwest region | 5 = Southwest region | 6 = North region,As supplied in the source file for this wave.
158,REGION2_PSE,Region 2 Palestine,wave-specific,numeric,0,125911,,,,1 = West Bank | 2 = Gaza Strip | 3 = Jerusalem,As supplied in the source file for this wave.
159,REGION2_RWA,Region 2 Rwanda,wave-specific,numeric,0,125911,,,,1 = Eastern | 2 = Northern | 3 = Southern | 4 = Western | 5 = Kigali | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
160,REGION2_SLV,Region 2 El Salvador,wave-specific,numeric,1001,124910,1.0,4.0,,1 = Central | 2 = Western (Occidental) | 3 = Central East (Paracentral) | 4 = Eastern (Oriental) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
161,REGION2_TCD,Region 2 Chad,wave-specific,numeric,0,125911,,,,1 = North | 2 = Center | 3 = Southwest | 4 = Southeast | 5 = City of NDjamena,As supplied in the source file for this wave.
162,REGION2_TKM,Region 2 Turkmenistan,wave-specific,numeric,0,125911,,,,1 = Ashgabat | 3 = South | 5 = North | 7 = West | 8 = East | 9 = Southeast,As supplied in the source file for this wave.
163,REGION2_YEM,Region 2 Yemen,wave-specific,numeric,0,125911,,,,1 = Midlands region | 2 = Southern region | 3 = Northern region | 4 = Eastern region | 5 = Western region,As supplied in the source file for this wave.
164,REGION3_AZE,Region 3 Azerbaijan,wave-specific,numeric,0,125911,,,,1 = Baku | 2 = Absheron | 3 = Aran | 4 = Gandja-Gazakh | 5 = Guba-Khachmaz | 6 = Lankaran | 7 = Mountainous Shirvan | 8 = Sheki-Zagatala | 9 = Yukhari-Karabakh | 10 = Kalbajar-Lachin,As supplied in the source file for this wave.
165,REGION3_BHR,Region3 Bahrain,wave-specific,numeric,0,125911,,,,1 = Capital | 2 = Muharraq | 3 = Northern | 5 = South | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
166,REGION3_CIV,Region 3 Ivory Coast,wave-specific,numeric,1000,124911,1.0,14.0,,1 = Abidjan | 2 = Bas-Sassandra | 3 = Comoe | 4 = Denguele | 5 = Goh-Djiboua | 6 = Lacs | 7 = Lagunes | 8 = Montagnes | 9 = Sassandra-Marahoue | 10 = Savanes | 11 = Vallee du Bandama | 12 = Woroba | 13 = Yamoussoukro | 14 = Zanzan | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
167,REGION3_JMC,Region 3 Jamaica,wave-specific,numeric,505,125406,1.0,14.0,,1 = Kingston | 2 = St. Andrew | 3 = St. Thomas | 4 = Portland | 5 = St. Mary | 6 = St. Ann | 7 = Trelawny | 8 = St. James | 9 = Hanover | 10 = Westmoreland | 11 = St. Elizabeth | 12 = Manchester | 13 = Clarendom | 14 = St. Catherine | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
168,REGION3_TUR,Region 3 Turkey,wave-specific,numeric,1000,124911,1.0,12.0,,1 = Istanbul Region | 2 = West Marmara Region | 3 = Aegean Region | 4 = East Marmara Region | 5 = West Anatolia Region | 6 = Mediterranean Region | 7 = Central Anatolia Region | 8 = West Black Sea Region | 9 = East Black Sea Region | 10 = Northeast Anatolia Region | 11 = Central East Anatolia Region | 12 = Southeast Anatolia Region | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
