position,variable,label,block,type,n_valid,n_missing,min,max,mean,value_labels,derivation
208,REGION2_SVK,Region 2 Slovakia,wave-specific,numeric,1001,142458,22001.0,22004.0,,22001 = Bratislavsky Kraj (Capital Area) | 22002 = Zapadne Slovenkso (West Area) | 22003 = Stredne Slovenkso (Central Area) | 22004 = Vychodne Slovenkso (East Area),As supplied in the source file for this wave.
209,REGION_SVN,Region Slovenia,wave-specific,numeric,1000,142459,1.0,12.0,,1 = POMURSKA (Mura) | 2 = PODRAVSKA (Drava) | 3 = KOROSKA (Carinthia) | 4 = SAVINJSKA (Savinja) | 5 = ZASAVSKA (Central Sava) | 6 = POSAVSKA (Lower Sava) | 7 = GORENJSKA (Upper Carniola) | 8 = PRIMORSKO-NOTRANJSKA (Littoral-Inner Carniola) | 9 = GORISKA (Gorizia) | 10 = OBALNO-KRASKA (Coastal - Karst) | 11 = JUGOVZHODNA SLOVENIJA (Southeast Slovenia) | 12 = OSREDNJESLOVENSKA (Central Slovenia),As supplied in the source file for this wave.
210,REGION2_SWE,Region 2 Sweden,wave-specific,numeric,1002,142457,1.0,8.0,,1 = Stockholm | 2 = Ostra Mellansverige | 3 = Sydsverige | 4 = Norra Mellansverige | 5 = Mellersta Norrland | 6 = Ovre Norrland | 7 = Smaland med oarna | 8 = Vastverige,As supplied in the source file for this wave.
211,REGION2_TCD,Region 2 Chad,wave-specific,numeric,1000,142459,2.0,5.0,,2 = Center | 3 = Southwest | 4 = Southeast | 5 = City of NDjamena,As supplied in the source file for this wave.
212,REGION2_THA,Region 2 Thailand,wave-specific,numeric,1002,142457,1.0,5.0,,1 = North | 2 = Northeast | 3 = Central | 4 = South | 5 = Bangkok,As supplied in the source file for this wave.
213,REGION2_TJK,Region 2 Tajikistan,wave-specific,numeric,1000,142459,1.0,4.0,,1 = Dushanbe | 2 = East | 3 = South | 4 = North,As supplied in the source file for this wave.
214,REGION2_TOG,Region 2 Togo,wave-specific,numeric,1000,142459,1.0,6.0,,1 = Centrale | 2 = Kara | 3 = Maritime | 4 = Plateaux | 5 = Savanes | 6 = Lome,As supplied in the source file for this wave.
215,REGION2_TUN,Region 2 Tunisia,wave-specific,numeric,1000,142459,1.0,3.0,,1 = North | 2 = Center | 3 = South,As supplied in the source file for this wave.
216,REGION3_TUR,Region 3 Turkey,wave-specific,numeric,1000,142459,1.0,12.0,,1 = Istanbul Region | 2 = West Marmara Region | 3 = Aegean Region | 4 = East Marmara Region | 5 = West Anatolia Region | 6 = Mediterranean Region | 7 = Central Anatolia Region | 8 = West Black Sea Region | 9 = East Black Sea Region | 10 = Northeast Anatolia Region | 11 = Central East Anatolia Region | 12 = Southeast Anatolia Region,As supplied in the source file for this wave.
217,REGION_TWN,Region Taiwan,wave-specific,numeric,1000,142459,1.0,25.0,,1 = Chiayi County | 2 = Chiayi Municipality | 3 = Changhua County | 4 = Hsinchu County | 5 = Hsinchu Municipality | 6 = Hualien County | 8 = Kaohsiung Municipality | 9 = Keelung Municipality | 12 = Miaoli County | 13 = Nantou County | 14 = Penghu County | 15 = Pingtun County | 17 = Taichung Municipality | 19 = Tainan Municipality | 20 = New Taipei Municipality | 21 = Taipei Municipality | 22 = Taitung County | 23 = Taoyuan County/City | 24 = Yilan County | 25 = Yunlin County,As supplied in the source file for this wave.
218,REGION3_TZA,Region 3 Tanzania,wave-specific,numeric,1000,142459,1.0,32.0,,1 = Dar es Salaam | 2 = Dodoma | 3 = Tabora | 4 = Singida | 5 = Shinyanga | 6 = Ruvuma | 7 = Rukwa | 8 = Pwani | 9 = South Unguja | 10 = North Unguja | 11 = South Pemba | 12 = North Pemba | 13 = Mwanza | 14 = Mtwara | 15 = Morogoro | 16 = Mbeya | 17 = Mara | 18 = Manyara | 20 = Kilimanjaro | 21 = Kigoma | 22 = Kagera | 23 = Iringa | 24 = Urban West | 25 = Arusha | 26 = Tanga | 27 = Simiyu | 28 = Katavi | 29 = Geita | 30 = Njombe | 31 = Lindi | 32 = Songwe,As supplied in the source file for this wave.
219,REGION2_UGA,Region 2 Uganda,wave-specific,numeric,1004,142455,1.0,4.0,,1 = Central Region | 2 = Eastern Region | 3 = Northern Region | 4 = Western Region,As supplied in the source file for this wave.
220,REGION2_UKR,Region 2 Ukraine,wave-specific,numeric,1000,142459,1.0,99.0,,1 = Kiev | 2 = East | 3 = South | 4 = West | 5 = North | 6 = Center | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
221,REGION2_URY,Region 2 Uruguay,wave-specific,numeric,1000,142459,1.0,2.0,,1 = Montevideo | 2 = Interior,As supplied in the source file for this wave.
222,REGION2_USA,Region 2 USA,wave-specific,numeric,1000,142459,1.0,4.0,,1 = Northeast | 2 = Midwest | 3 = South | 4 = West,As supplied in the source file for this wave.
223,REGION2_UZB,Region 2 Uzbekistan,wave-specific,numeric,1000,142459,1.0,6.0,,1 = Tashkent | 2 = East | 3 = South | 5 = North/West | 6 = Center,As supplied in the source file for this wave.
224,REGION2_VEN,Region 2 Venezuela,wave-specific,numeric,1000,142459,1.0,6.0,,1 = Zone I: Capital | 2 = Zone II: North-Western | 3 = Zone III: Eastern | 4 = Zone IV: Centre Llano | 5 = Zone V: Central West | 6 = Zone VI: Andean,As supplied in the source file for this wave.
225,REGION2_VNM,Region 2 Vietnam,wave-specific,numeric,1000,142459,1.0,3.0,,1 = North | 2 = Central | 3 = South,As supplied in the source file for this wave.
226,REGION_ZAF,Region South Africa,wave-specific,numeric,1003,142456,1.0,9.0,,1 = Eastern Cape | 2 = Free State | 3 = Gauteng | 4 = KwaZulu Natal | 5 = Limpopo | 6 = Mpumalanga | 7 = North West | 8 = Northern Cape | 9 = Western Cape,As supplied in the source file for this wave.
227,REGION2_ZMB,Region 2 Zambia,wave-specific,numeric,1001,142458,1.0,10.0,,1 = Central | 2 = Copper Belt | 3 = Eastern | 4 = Lua pula | 5 = Lusaka | 6 = Northern | 7 = North Western | 8 = Southern | 9 = Western | 10 = Muchinga,As supplied in the source file for this wave.
228,REGION_ZWE,Region Zimbabwe,wave-specific,numeric,1000,142459,1.0,10.0,,1 = Bulawayo | 2 = Harare | 3 = Manicaland | 4 = Mashonaland Central | 5 = Mashonaland East | 6 = Mashonaland West | 7 = Masvingo | 8 = Matabeleland North | 9 = Matabeleland South | 10 = Midlands,As supplied in the source file for this wave.
