finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
T3_1_cw_africa_somewhat,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'somewhat' (Central/Western Africa),1,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_cw_africa_not,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'not' (Central/Western Africa),2,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_cw_africa_dk,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'dk' (Central/Western Africa),2,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_south_europe_very,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'very' (Southern Europe),-7,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_south_europe_somewhat,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'somewhat' (Southern Europe),6,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_south_europe_not,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'not' (Southern Europe),1,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_south_europe_dk,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'dk' (Southern Europe),0,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_south_africa_very,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'very' (Southern Africa),-10,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_south_africa_somewhat,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'somewhat' (Southern Africa),7,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_south_africa_not,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'not' (Southern Africa),1,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_south_africa_dk,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'dk' (Southern Africa),2,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_east_europe_very,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'very' (Eastern Europe),-14,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_east_europe_somewhat,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'somewhat' (Eastern Europe),8,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_east_europe_not,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'not' (Eastern Europe),7,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
T3_1_east_europe_dk,19,Table 3.1,Change (pp) 2019 to 2023 in climate change 'dk' (Eastern Europe),-1,pp,,table,N,,Differences of rounded figures (table note). 2019 uses the 2023 region of each country (Iran: Southern Asia).
X105,19,Chapter 3,"Northern Africa: change (pp) in 'very serious threat', 2019 to 2023",12,pp,,text,N,,
X106,19,Chapter 3,"Northern Africa: climate change a very serious threat, 2019",26,pct,,text,N,,
X107,19,Chapter 3,"Northern Africa: climate change a very serious threat, 2023",38,pct,,text,N,,
X108,19,Chapter 3,"Southern Europe: climate change a very or somewhat serious threat, 2019",93,pct,,text,N,,
X109,19,Chapter 3,"Southern Europe: climate change a very or somewhat serious threat, 2023",92,pct,,text,N,,"Same figure as X93, given again on page 19."
X110,19,Chapter 3,"Southern Europe: change (pp) in 'very serious threat', 2019 to 2023",-7,pp,,text,N,,
X111,19,Chapter 3,"Southern Europe: change (pp) in 'somewhat serious threat', 2019 to 2023",6,pp,,text,N,,
X112,19,Chapter 3,"Australia & New Zealand: change (pp) in very or somewhat serious threat, 2019 to 2023",-10,pp,,text,N,,Difference of combined figures built from rounded 'very' and 'somewhat' figures (81 to 71).
X113,19,Chapter 3,"Australia & New Zealand: change (pp) in 'not a threat at all', 2019 to 2023",4,pp,,text,N,,
X114,19,Chapter 3,"Australia & New Zealand: change (pp) in don't know, 2019 to 2023",6,pp,,text,N,,
X115,19,Chapter 3,"Eastern Europe: change (pp) in 'very serious threat', 2019 to 2023",-14,pp,,text,N,,
C3_4_china_2019,20,Chart 3.4,"China: climate change a very or somewhat serious threat, 2019",59,pct,,chart,N,,Sum of the rounded 'very' and 'somewhat' figures (footnote i).
C3_4_china_2021,20,Chart 3.4,"China: climate change a very or somewhat serious threat, 2021",54,pct,,chart,N,,Sum of the rounded 'very' and 'somewhat' figures (footnote i).
C3_4_china_2023,20,Chart 3.4,"China: climate change a very or somewhat serious threat, 2023",78,pct,,chart,N,,Sum of the rounded 'very' and 'somewhat' figures (footnote i).
C3_4_rest_2019,20,Chart 3.4,"Rest of world: climate change a very or somewhat serious threat, 2019",71,pct,,chart,N,,Sum of the rounded 'very' and 'somewhat' figures (footnote i).
C3_4_rest_2021,20,Chart 3.4,"Rest of world: climate change a very or somewhat serious threat, 2021",71,pct,,chart,N,,Sum of the rounded 'very' and 'somewhat' figures (footnote i).
C3_4_rest_2023,20,Chart 3.4,"Rest of world: climate change a very or somewhat serious threat, 2023",70,pct,,chart,N,,Sum of the rounded 'very' and 'somewhat' figures (footnote i).
X116,20,Chapter 3,"China: climate change a very or somewhat serious threat, 2023",78,pct,,text,N,,
X117,20,Chapter 3,"China: climate change a very or somewhat serious threat, 2021",54,pct,,text,N,,
X118,20,Chapter 3,"China: climate change a very or somewhat serious threat, 2019",59,pct,,text,N,,
X119,20,Chapter 3,"Rest of the world (excluding China): very or somewhat serious threat, 2023",70,pct,,text,N,,Sum of the rounded 'very' and 'somewhat' figures (footnote i).
X120,20,Chapter 3,"Rest of the world (excluding China): very or somewhat serious threat, 2019",71,pct,,text,N,,
X121,20,Chapter 3,"Rest of the world (excluding China): very or somewhat serious threat, 2021",71,pct,,text,N,,
X122,20,Chapter 3,"China: don't know whether climate change is a threat, 2021",31,pct,,text,N,,Don't know only (code 98).
X123,20,Chapter 3,"China: don't know whether climate change is a threat, 2019",29,pct,,text,N,,Don't know only (code 98).
X124,20,Chapter 3,"China: don't know whether climate change is a threat, 2023",5,pct,,text,N,,Don't know only (code 98).
C3_5_ESP_very,21,Chart 3.5,"ESP: climate change a very serious threat, 2023",76,pct,,chart,N,,
C3_5_ESP_somewhat,21,Chart 3.5,"ESP: climate change a somewhat serious threat, 2023",20,pct,,chart,N,,
C3_5_ESP_total,21,Chart 3.5,"ESP: overall threat (very + somewhat, from rounded figures), 2023",96,pct,,chart,N,,Sum of the rounded figures (chart note).
C3_5_DEU_very,21,Chart 3.5,"DEU: climate change a very serious threat, 2023",67,pct,,chart,N,,
C3_5_DEU_somewhat,21,Chart 3.5,"DEU: climate change a somewhat serious threat, 2023",28,pct,,chart,N,,
C3_5_DEU_total,21,Chart 3.5,"DEU: overall threat (very + somewhat, from rounded figures), 2023",95,pct,,chart,N,,Sum of the rounded figures (chart note).
C3_5_AUT_very,21,Chart 3.5,"AUT: climate change a very serious threat, 2023",69,pct,,chart,N,,
C3_5_AUT_somewhat,21,Chart 3.5,"AUT: climate change a somewhat serious threat, 2023",25,pct,,chart,N,,
C3_5_AUT_total,21,Chart 3.5,"AUT: overall threat (very + somewhat, from rounded figures), 2023",94,pct,,chart,N,,Sum of the rounded figures (chart note).
C3_5_GEO_very,21,Chart 3.5,"GEO: climate change a very serious threat, 2023",75,pct,,chart,N,,
C3_5_GEO_somewhat,21,Chart 3.5,"GEO: climate change a somewhat serious threat, 2023",19,pct,,chart,N,,
C3_5_GEO_total,21,Chart 3.5,"GEO: overall threat (very + somewhat, from rounded figures), 2023",94,pct,,chart,N,,Sum of the rounded figures (chart note).
C3_5_KOR_very,21,Chart 3.5,"KOR: climate change a very serious threat, 2023",65,pct,,chart,N,,
C3_5_KOR_somewhat,21,Chart 3.5,"KOR: climate change a somewhat serious threat, 2023",29,pct,,chart,N,,
C3_5_KOR_total,21,Chart 3.5,"KOR: overall threat (very + somewhat, from rounded figures), 2023",94,pct,,chart,N,,Sum of the rounded figures (chart note).
C3_5_ITA_very,21,Chart 3.5,"ITA: climate change a very serious threat, 2023",62,pct,,chart,N,,
C3_5_ITA_somewhat,21,Chart 3.5,"ITA: climate change a somewhat serious threat, 2023",31,pct,,chart,N,,
C3_5_ITA_total,21,Chart 3.5,"ITA: overall threat (very + somewhat, from rounded figures), 2023",93,pct,,chart,N,,Sum of the rounded figures (chart note).
C3_5_JPN_very,21,Chart 3.5,"JPN: climate change a very serious threat, 2023",54,pct,,chart,N,,
C3_5_JPN_somewhat,21,Chart 3.5,"JPN: climate change a somewhat serious threat, 2023",39,pct,,chart,N,,
C3_5_JPN_total,21,Chart 3.5,"JPN: overall threat (very + somewhat, from rounded figures), 2023",93,pct,,chart,N,,Sum of the rounded figures (chart note).
C3_5_LUX_very,21,Chart 3.5,"LUX: climate change a very serious threat, 2023",60,pct,,chart,N,,
C3_5_LUX_somewhat,21,Chart 3.5,"LUX: climate change a somewhat serious threat, 2023",33,pct,,chart,N,,
C3_5_LUX_total,21,Chart 3.5,"LUX: overall threat (very + somewhat, from rounded figures), 2023",93,pct,,chart,N,,Sum of the rounded figures (chart note).
C3_5_GBR_very,21,Chart 3.5,"GBR: climate change a very serious threat, 2023",70,pct,,chart,N,,
C3_5_GBR_somewhat,21,Chart 3.5,"GBR: climate change a somewhat serious threat, 2023",23,pct,,chart,N,,
C3_5_GBR_total,21,Chart 3.5,"GBR: overall threat (very + somewhat, from rounded figures), 2023",93,pct,,chart,N,,Sum of the rounded figures (chart note).
C3_5_IRL_very,21,Chart 3.5,"IRL: climate change a very serious threat, 2023",65,pct,,chart,N,,
C3_5_IRL_somewhat,21,Chart 3.5,"IRL: climate change a somewhat serious threat, 2023",27,pct,,chart,N,,
C3_5_IRL_total,21,Chart 3.5,"IRL: overall threat (very + somewhat, from rounded figures), 2023",92,pct,,chart,N,,Sum of the rounded figures (chart note).
C3_5_top10,21,Chart 3.5,"Top 10 countries by overall threat (very + somewhat from rounded figures), 2023 (ISO3, sorted)",AUT; DEU; ESP; GBR; GEO; IRL; ITA; JPN; KOR; LUX,text,,chart,N,,"Ranked on the sum of rounded figures, as printed. Ireland ties at 92 with Switzerland and North Macedonia; ties are broken on the unrounded total."
X125,21,Chapter 3,"Spain: overall threat (very + somewhat), 2023",96,pct,,text,N,,
C3_6_SAU,22,Chart 3.6,"SAU: climate change not a threat at all, 2023",46,pct,,chart,N,,
C3_6_ETH,22,Chart 3.6,"ETH: climate change not a threat at all, 2023",39,pct,,chart,N,,
C3_6_ARE,22,Chart 3.6,"ARE: climate change not a threat at all, 2023",38,pct,,chart,N,,
C3_6_ISR,22,Chart 3.6,"ISR: climate change not a threat at all, 2023",36,pct,,chart,N,,
C3_6_IRQ,22,Chart 3.6,"IRQ: climate change not a threat at all, 2023",33,pct,,chart,N,,
C3_6_MLI,22,Chart 3.6,"MLI: climate change not a threat at all, 2023",31,pct,,chart,N,,
C3_6_BHR,22,Chart 3.6,"BHR: climate change not a threat at all, 2023",30,pct,,chart,N,,
C3_6_JOR,22,Chart 3.6,"JOR: climate change not a threat at all, 2023",28,pct,,chart,N,,
C3_6_EST,22,Chart 3.6,"EST: climate change not a threat at all, 2023",27,pct,,chart,N,,
C3_6_IND,22,Chart 3.6,"IND: climate change not a threat at all, 2023",25,pct,,chart,N,,
C3_6_top10,22,Chart 3.6,"Top 10 countries by % 'not a threat at all', 2023 (ISO3, sorted)",ARE; BHR; EST; ETH; IND; IRQ; ISR; JOR; MLI; SAU,text,,chart,N,,
X126,"22, 23",Chapter 3,"Saudi Arabia: climate change not a threat at all, 2023",46,pct,,text,N,,
X127,22,Chapter 3,"Saudi Arabia: climate change a very serious threat, 2023",7,pct,,text,N,,
X128,22,Chapter 3,Saudi Arabia: ratio of 'not a threat at all' to 'very serious threat' ('almost seven times'),7,ratio,0.5,text,N,,Approximate wording: 'almost seven times'.
X129,22,Chapter 3,"Ethiopia: climate change not a threat at all, 2023",39,pct,,text,N,,
X130,22,Chapter 3,"Ethiopia: climate change a very serious threat, 2023",16,pct,,text,N,,
X131,22,Chapter 3,"Israel: climate change not a threat at all, 2023",36,pct,,text,N,,
X132,22,Chapter 3,"Israel: climate change not a threat at all, 2019",15,pct,,text,N,,
X133,22,Chapter 3,"Israel: climate change not a threat at all, 2021",15,pct,,text,N,,
C3_7_MMR,23,Chart 3.7,"MMR: don't know whether climate change is a threat, 2023",51,pct,,chart,N,,Don't know only (code 98).
C3_7_LBY,23,Chart 3.7,"LBY: don't know whether climate change is a threat, 2023",48,pct,,chart,N,,Don't know only (code 98).
C3_7_MAR,23,Chart 3.7,"MAR: don't know whether climate change is a threat, 2023",41,pct,,chart,N,,Don't know only (code 98).
C3_7_LAO,23,Chart 3.7,"LAO: don't know whether climate change is a threat, 2023",40,pct,,chart,N,,Don't know only (code 98).
C3_7_IDN,23,Chart 3.7,"IDN: don't know whether climate change is a threat, 2023",38,pct,,chart,N,,Don't know only (code 98).
C3_7_NAM,23,Chart 3.7,"NAM: don't know whether climate change is a threat, 2023",30,pct,,chart,N,,Don't know only (code 98).
C3_7_NGA,23,Chart 3.7,"NGA: don't know whether climate change is a threat, 2023",29,pct,,chart,N,,Don't know only (code 98).
C3_7_COD,23,Chart 3.7,"COD: don't know whether climate change is a threat, 2023",28,pct,,chart,N,,Don't know only (code 98).
C3_7_YEM,23,Chart 3.7,"YEM: don't know whether climate change is a threat, 2023",27,pct,,chart,N,,Don't know only (code 98).
C3_7_SAU,23,Chart 3.7,"SAU: don't know whether climate change is a threat, 2023",27,pct,,chart,N,,Don't know only (code 98).
C3_7_top10,23,Chart 3.7,"Top 10 countries by % don't know, 2023 (ISO3, sorted)",COD; IDN; LAO; LBY; MAR; MMR; NAM; NGA; SAU; YEM,text,,chart,N,,Don't know only (code 98).
X134,23,Chapter 3,"Myanmar: no opinion (don't know or refused) on the threat of climate change, 2023",52,pct,,text,N,,Chart 3.7 prints 51% (don't know only).
X135,23,Chapter 3,"Libya: no opinion (don't know or refused) on the threat of climate change, 2023",48,pct,,text,N,,
X136,23,Chapter 3,"Saudi Arabia: don't know whether climate change is a threat, 2023",27,pct,,text,N,,
C3_8_very,24,Chart 3.8,"Odds ratio, climate change a very serious threat: very worried vs not worried about severe weather",3.6,odds_ratio,0.1,chart,N,,"Logistic regression (glm) with country fixed effects, WGT-weighted; see README for the specification. The report used a multi-level model that also controlled for two Gallup World Poll items."
C3_8_somewhat,24,Chart 3.8,"Odds ratio, climate change a very serious threat: somewhat worried vs not worried about severe weather",1.6,odds_ratio,0.1,chart,N,,"Logistic regression (glm) with country fixed effects, WGT-weighted; see README for the specification. The report used a multi-level model that also controlled for two Gallup World Poll items."
X137,24,Chapter 3,"Odds ratio, somewhat worried vs not worried about severe weather",1.6,odds_ratio,0.1,text,N,,"Logistic regression (glm) with country fixed effects, WGT-weighted; see README for the specification. The report used a multi-level model that also controlled for two Gallup World Poll items."
C3_9_tertiary,25,Chart 3.9,"Odds ratio, climate change a very serious threat: tertiary vs primary education",1.7,odds_ratio,0.1,chart,N,,"Logistic regression (glm) with country fixed effects, WGT-weighted; see README for the specification. The report used a multi-level model that also controlled for two Gallup World Poll items."
C3_9_secondary,25,Chart 3.9,"Odds ratio, climate change a very serious threat: secondary vs primary education",1.3,odds_ratio,0.1,chart,N,,"Logistic regression (glm) with country fixed effects, WGT-weighted; see README for the specification. The report used a multi-level model that also controlled for two Gallup World Poll items."
X138,25,Chapter 3,"Odds ratio, tertiary vs primary education",1.7,odds_ratio,0.1,text,N,,"Logistic regression (glm) with country fixed effects, WGT-weighted; see README for the specification. The report used a multi-level model that also controlled for two Gallup World Poll items."
X139,25,Chapter 3,"Odds ratio, secondary vs primary education",1.3,odds_ratio,0.1,text,N,,"Logistic regression (glm) with country fixed effects, WGT-weighted; see README for the specification. The report used a multi-level model that also controlled for two Gallup World Poll items."
X140,25,Chapter 3,"Odds ratio, male vs female",1.15,odds_ratio,0.1,text,N,,"Logistic regression (glm) with country fixed effects, WGT-weighted; see README for the specification. The report used a multi-level model that also controlled for two Gallup World Poll items."
X141,25,Chapter 3,"Odds ratio, lives in a large city vs rural area",1.1,odds_ratio,0.1,text,N,,"Logistic regression (glm) with country fixed effects, WGT-weighted; see README for the specification. The report used a multi-level model that also controlled for two Gallup World Poll items. City = 'a large city' (Urbanicity 3)."
X142,26,Chapter 3,Climate change a very serious threat: % satisfied with efforts to protect the environment,57,pct,,text,Y,GWP_ENVIRONMENT_SATISFACTION,
X143,26,Chapter 3,Climate change not a threat at all: % satisfied with efforts to protect the environment,62,pct,,text,Y,GWP_ENVIRONMENT_SATISFACTION,
X144,26,Chapter 3,Unsure (don't know) about climate change: % satisfied with efforts to protect the environment,66,pct,,text,Y,GWP_ENVIRONMENT_SATISFACTION,
X145,26,Chapter 3,Climate change a very serious threat: % whose household separates its waste,58,pct,,text,N,,From the World Risk Poll 2024 report A World of Waste; 'yes' to WP23342.
X146,26,Chapter 3,Climate change not a threat at all: % whose household separates its waste,48,pct,,text,N,,
C4_1_less_2019,27,Chart 4.1,"Feel less safe than five years ago, 2019",25,pct,,chart,N,,
C4_1_about_2019,27,Chart 4.1,"Feel about safe as than five years ago, 2019",36,pct,,chart,N,,
C4_1_more_2019,27,Chart 4.1,"Feel more safe than five years ago, 2019",36,pct,,chart,N,,
C4_1_less_2021,27,Chart 4.1,"Feel less safe than five years ago, 2021",34,pct,,chart,N,,
C4_1_about_2021,27,Chart 4.1,"Feel about safe as than five years ago, 2021",38,pct,,chart,N,,
C4_1_more_2021,27,Chart 4.1,"Feel more safe than five years ago, 2021",27,pct,,chart,N,,
C4_1_less_2023,27,Chart 4.1,"Feel less safe than five years ago, 2023",26,pct,,chart,N,,
C4_1_about_2023,27,Chart 4.1,"Feel about safe as than five years ago, 2023",37,pct,,chart,N,,
C4_1_more_2023,27,Chart 4.1,"Feel more safe than five years ago, 2023",37,pct,,chart,N,,
X147,27,Chapter 4,"Feel less safe than five years ago, 2021",34,pct,,text,N,,
X148,27,Chapter 4,"Feel more safe than five years ago, 2021",27,pct,,text,N,,
X149,27,Chapter 4,Countries surveyed in 2021,121,count,0,text,N,,
X150,27,Chapter 4,Countries surveyed in 2019 ('137'),137,count,0,text,N,,"The 2019 file has 142 countries; 137 of them were surveyed again in 2023, the set this report uses for trends."
C4_2_south_africa_less,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Southern Africa: % less safe",58,pct,,chart,N,,
C4_2_south_africa_about,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Southern Africa: % about safe",20,pct,,chart,N,,
C4_2_south_africa_more,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Southern Africa: % more safe",20,pct,,chart,N,,
C4_2_latam_less,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Latin America & the Caribbean: % less safe",43,pct,,chart,N,,
C4_2_latam_about,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Latin America & the Caribbean: % about safe",29,pct,,chart,N,,
C4_2_latam_more,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Latin America & the Caribbean: % more safe",27,pct,,chart,N,,
C4_2_east_africa_less,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Eastern Africa: % less safe",43,pct,,chart,N,,
C4_2_east_africa_about,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Eastern Africa: % about safe",21,pct,,chart,N,,
C4_2_east_africa_more,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Eastern Africa: % more safe",34,pct,,chart,N,,
C4_2_cw_africa_less,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Central/Western Africa: % less safe",42,pct,,chart,N,,
C4_2_cw_africa_about,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Central/Western Africa: % about safe",28,pct,,chart,N,,
C4_2_cw_africa_more,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Central/Western Africa: % more safe",29,pct,,chart,N,,
C4_2_north_america_less,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Northern America: % less safe",39,pct,,chart,N,,
C4_2_north_america_about,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Northern America: % about safe",46,pct,,chart,N,,
C4_2_north_america_more,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Northern America: % more safe",14,pct,,chart,N,,
C4_2_south_europe_less,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Southern Europe: % less safe",33,pct,,chart,N,,
C4_2_south_europe_about,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Southern Europe: % about safe",52,pct,,chart,N,,
C4_2_south_europe_more,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Southern Europe: % more safe",15,pct,,chart,N,,
C4_2_east_europe_less,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Eastern Europe: % less safe",32,pct,,chart,N,,
C4_2_east_europe_about,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Eastern Europe: % about safe",52,pct,,chart,N,,
C4_2_east_europe_more,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Eastern Europe: % more safe",15,pct,,chart,N,,
C4_2_north_africa_less,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Northern Africa: % less safe",30,pct,,chart,N,,
C4_2_north_africa_about,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Northern Africa: % about safe",47,pct,,chart,N,,
C4_2_north_africa_more,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Northern Africa: % more safe",22,pct,,chart,N,,
C4_2_nw_europe_less,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Northern/Western Europe: % less safe",30,pct,,chart,N,,
C4_2_nw_europe_about,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Northern/Western Europe: % about safe",59,pct,,chart,N,,
C4_2_nw_europe_more,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Northern/Western Europe: % more safe",10,pct,,chart,N,,
C4_2_middle_east_less,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Middle East: % less safe",30,pct,,chart,N,,
C4_2_middle_east_about,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Middle East: % about safe",40,pct,,chart,N,,
C4_2_middle_east_more,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Middle East: % more safe",29,pct,,chart,N,,
C4_2_south_asia_less,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Southern Asia: % less safe",27,pct,,chart,N,,
C4_2_south_asia_about,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Southern Asia: % about safe",36,pct,,chart,N,,
C4_2_south_asia_more,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Southern Asia: % more safe",37,pct,,chart,N,,
C4_2_anz_less,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Australia & New Zealand: % less safe",26,pct,,chart,N,,
C4_2_anz_about,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Australia & New Zealand: % about safe",59,pct,,chart,N,,
C4_2_anz_more,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Australia & New Zealand: % more safe",14,pct,,chart,N,,
C4_2_central_asia_less,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Central Asia: % less safe",17,pct,,chart,N,,
C4_2_central_asia_about,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Central Asia: % about safe",45,pct,,chart,N,,
C4_2_central_asia_more,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Central Asia: % more safe",37,pct,,chart,N,,
C4_2_se_asia_less,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Southeastern Asia: % less safe",15,pct,,chart,N,,
C4_2_se_asia_about,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Southeastern Asia: % about safe",55,pct,,chart,N,,
C4_2_se_asia_more,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Southeastern Asia: % more safe",29,pct,,chart,N,,
C4_2_east_asia_less,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Eastern Asia: % less safe",9,pct,,chart,N,,
C4_2_east_asia_about,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Eastern Asia: % about safe",26,pct,,chart,N,,
C4_2_east_asia_more,28,Chart 4.2,"Feelings of safety vs five years ago, 2023, Eastern Asia: % more safe",65,pct,,chart,N,,
X151,28,Chapter 4,"Eastern Asia: feel more safe than five years ago, 2023",65,pct,,text,N,,
X152,28,Chapter 4,"Northern America: change (pp) in feeling less safe, 2019 to 2023",12,pp,,text,N,,
X153,28,Chapter 4,"Eastern Europe: change (pp) in feeling less safe, 2019 to 2023",11,pp,,text,N,,
X154,28,Chapter 4,"United States: feel less safe than five years ago, 2019",27,pct,,text,N,,
X155,28,Chapter 4,"United States: feel less safe than five years ago, 2023",40,pct,,text,N,,
C4_4_traffic_2021,29,Chart 4.4,"Very or somewhat worried about harm from traffic/roadside accidents, 2021",71,pct,,chart,N,,
C4_4_traffic_2023,29,Chart 4.4,"Very or somewhat worried about harm from traffic/roadside accidents, 2023",76,pct,,chart,N,,
C4_4_weather_2019,29,Chart 4.4,"Very or somewhat worried about harm from severe weather events, 2019",68,pct,,chart,N,,
C4_4_weather_2021,29,Chart 4.4,"Very or somewhat worried about harm from severe weather events, 2021",65,pct,,chart,N,,
C4_4_weather_2023,29,Chart 4.4,"Very or somewhat worried about harm from severe weather events, 2023",71,pct,,chart,N,,
C4_4_crime_2019,29,Chart 4.4,"Very or somewhat worried about harm from violent crime, 2019",62,pct,,chart,N,,
C4_4_crime_2021,29,Chart 4.4,"Very or somewhat worried about harm from violent crime, 2021",58,pct,,chart,N,,
C4_4_crime_2023,29,Chart 4.4,"Very or somewhat worried about harm from violent crime, 2023",65,pct,,chart,N,,
C4_4_food_2019,29,Chart 4.4,"Very or somewhat worried about harm from the food you eat, 2019",60,pct,,chart,N,,
C4_4_food_2021,29,Chart 4.4,"Very or somewhat worried about harm from the food you eat, 2021",56,pct,,chart,N,,
C4_4_food_2023,29,Chart 4.4,"Very or somewhat worried about harm from the food you eat, 2023",59,pct,,chart,N,,
C4_4_mental_2019,29,Chart 4.4,"Very or somewhat worried about harm from mental health issues, 2019",45,pct,,chart,N,,The text (pages 4 and 29) gives 48% for 2019 (X11).
C4_4_mental_2021,29,Chart 4.4,"Very or somewhat worried about harm from mental health issues, 2021",52,pct,,chart,N,,
C4_4_mental_2023,29,Chart 4.4,"Very or somewhat worried about harm from mental health issues, 2023",55,pct,,chart,N,,
C4_4_work_2021,29,Chart 4.4,"Very or somewhat worried about harm from work, 2021",48,pct,,chart,N,,
C4_4_work_2023,29,Chart 4.4,"Very or somewhat worried about harm from work, 2023",51,pct,,chart,N,,
C4_4_water_2019,29,Chart 4.4,"Very or somewhat worried about harm from the water you drink, 2019",51,pct,,chart,N,,
C4_4_water_2021,29,Chart 4.4,"Very or somewhat worried about harm from the water you drink, 2021",45,pct,,chart,N,,
C4_4_water_2023,29,Chart 4.4,"Very or somewhat worried about harm from the water you drink, 2023",49,pct,,chart,N,,
C4_5_weather_2021,30,Chart 4.5,"Personally experienced serious harm from severe weather events in the past two years, 2021",15,pct,,chart,N,,"Personally = 'yes, personally' or 'both' (chart note)."
C4_5_weather_2023,30,Chart 4.5,"Personally experienced serious harm from severe weather events in the past two years, 2023",18,pct,,chart,N,,"Personally = 'yes, personally' or 'both' (chart note)."
